,artist_name,album_name,spotify_id,popularity,duration_ms,tempo,loudness,instrumentalness,acousticness,speechiness,liveness,danceability,energy,valence,key,mode,time_signature,duration_ms_standard_dev,tempo_standard_dev,loudness_standard_dev,instrumentalness_standard_dev,acousticness_standard_dev,speechiness_standard_dev,liveness_standard_dev,danceability_standard_dev,energy_standard_dev,valence_standard_dev,score
899,Noel Gallagher's High Flying Birds,Who Built The Moon?,2pzI39O9jAVFghND0SiQHm,44.0,244381.0,132.73091666666667,-5.4043333333333345,0.3333333333333333,0.08333333333333333,0.04939166666666667,0.0,0.40499999999999997,0.7964999999999999,0.4343333333333333,7,1,4,67797.33746314017,37.756565855149525,1.5096251993207592,0.4923659639173309,0.28867513459481287,0.026924759079983457,0.0,0.09981255158819183,0.1598854703729005,0.14735136321875086,6.0
900,Nosaj Thing,Home,5IZq5XHZil3Gb88QKMurG4,33.0,199829.0909090909,124.32718181818181,-14.090363636363636,0.9090909090909091,0.45454545454545453,0.12174545454545455,0.0,0.5559090909090909,0.41145454545454546,0.1630181818181818,7,0,4,49494.89666916085,39.41379445021295,3.597782435688053,0.30151134457776363,0.5222329678670935,0.16605281306642394,0.0,0.16771908331818092,0.16439851802030556,0.10687454157264786,5.0
901,Nujabes,Spiritual State,724juUMeWRW82bDoyH91Vd,54.0,258783.85714285713,106.01578571428573,-9.53292857142857,0.7142857142857143,0.5,0.08492857142857142,0.0,0.6562142857142856,0.6638571428571429,0.7282857142857144,1,1,4,104003.17464152949,35.16730153069111,1.6132201654448164,0.46880723093849547,0.5188745216627708,0.06469034440579723,0.0,0.10788895899269521,0.15781822900600997,0.19391291803337848,6.0
902,NxWorries,Yes Lawd!,0K3FiXt6ekJTWaUku3LpHL,62.0,154681.42105263157,100.37131578947367,-7.856157894736843,0.0,0.15789473684210525,0.23333684210526315,0.0,0.559421052631579,0.6841578947368422,0.626,10,1,4,51119.47718424596,29.960583429738012,1.7060370343498108,0.0,0.3746343246326776,0.1313117630785872,0.0,0.11534263728824734,0.13785308732201293,0.2128157784459497,7.0
903,OFF!,First Four EPs,4RbG8CVXYo3in9d1cVAZnt,30.0,68126.75,131.9148125,-5.4643125,0.1875,0.0,0.07040624999999999,0.0,0.31675000000000003,0.9145625,0.4696,4,1,4,16341.272086346276,38.3739077781049,0.640358099685897,0.4031128874149275,0.0,0.023404599797190864,0.0,0.08961361503700206,0.048173255028075505,0.19473667690841737,8.0
904,OFF!,OFF!,2kwr6ZKGklqvN8VDuZ1uBM,25.0,59394.0625,143.08231249999997,-5.612375000000001,0.0,0.0,0.22595,0.0,0.29275,0.9267500000000001,0.3819624999999999,7,1,4,16051.080991504383,38.297367714102315,0.9130577838596342,0.0,0.0,0.12307100389612496,0.0,0.06250813280419332,0.0500659564974045,0.2103113148802666,7.0
905,OFF!,Wasted Years,3HmyNiUlEpTzoyVfu2Br9t,31.0,87743.58823529411,139.5500588235294,-4.833941176470589,0.0,0.0,0.08828235294117646,0.058823529411764705,0.26364705882352935,0.961,0.3773529411764706,4,1,4,18021.300296658756,35.940002038937386,0.2560547965251371,0.0,0.0,0.025806206503817007,0.24253562503633297,0.07718317593270455,0.020621590627301265,0.14428614849339777,7.0
906,OM,Advaitic Songs,4d0mUnopUHPOqs7R5ebbPm,41.0,525418.8,118.99699999999999,-13.8524,0.8,0.4,0.03576,0.0,0.44959999999999994,0.38860000000000006,0.10877999999999999,6,1,4,163365.75731376512,25.83975234014444,3.5631368623728163,0.4472135954999579,0.5477225575051661,0.0060936852560663154,0.0,0.17977291230883477,0.20684970389149707,0.06627738679217822,5.0
907,Oathbreaker,Rheia,6UUIocFoD9p2aOO5jvD9zt,36.0,380630.7,108.70009999999999,-11.810400000000001,0.2,0.4,0.07036999999999999,0.0,0.22532999999999997,0.53143,0.06178,6,0,4,123338.35649955417,32.91516431828953,7.727900608976686,0.4216370213557839,0.5163977794943222,0.048178719368617506,0.0,0.11105604240902678,0.33558678311280377,0.03396641478480373,4.0
908,Odd Future,The OF Tape Vol. 2,7ibEo7IK9E9mi2sU5rJNDC,60.0,211707.33333333334,106.34605555555555,-8.099388888888889,0.0,0.05555555555555555,0.33572777777777774,0.0,0.6181111111111111,0.6071166666666667,0.46516666666666673,1,0,4,114215.46640296602,31.04280502310663,2.836208760649844,0.0,0.23570226039551584,0.13303487294052135,0.0,0.10604432418951266,0.1984213824163112,0.20978903969576337,4.0
909,Old Man Gloom,NO,1bv7eVlPxSnwbvI7Cq7AlM,21.0,376370.44444444444,112.92044444444446,-10.163777777777778,0.8888888888888888,0.2222222222222222,0.06987777777777777,0.1111111111111111,0.2104,0.5410333333333334,0.08996666666666665,11,0,4,222959.46031516083,31.078425378834392,5.055512703420341,0.3333333333333333,0.44095855184409843,0.020062201884251,0.33333333333333337,0.06012062873922727,0.25734783853764925,0.06590982476080483,6.0
910,Olga Bell,Tempo,5wslp9TdlypcPlUuxUSE7r,8.0,224413.1,118.7825,-9.3272,0.0,0.3,0.0767,0.0,0.6725000000000001,0.5378999999999999,0.5117,10,0,4,42643.68013212639,24.765666261760224,1.5293589652022326,0.0,0.48304589153964794,0.056978826476741934,0.0,0.10985773628753788,0.1411598384810637,0.13561141381003133,7.0
911,Ondatrópica,Baile Bucanero,0y7GV4jRQOaWiN4sH0SPW5,38.0,240683.06666666668,111.6246,-10.469400000000002,0.3333333333333333,0.4,0.07723333333333333,0.06666666666666667,0.6228,0.6495333333333331,0.8067333333333334,9,1,4,45951.28002953107,28.73137474658272,1.0675737378346686,0.4879500364742666,0.50709255283711,0.05099419668195681,0.2581988897471611,0.1147171677275401,0.12432955439169763,0.2351663443688521,7.0
912,Ondatrópica,Ondatrópica,3Ft1ocow9axtrxLpMSNeV5,22.0,244091.36842105264,112.66568421052632,-7.867052631578948,0.15789473684210525,0.05263157894736842,0.08673157894736842,0.0,0.6046842105263159,0.7713684210526314,0.6923157894736843,0,1,4,72688.34925229345,28.276338111676488,1.4588977373987302,0.37463432463267754,0.22941573387056172,0.07115464420410565,0.0,0.08488950506496924,0.12151186980259984,0.19095376189351848,9.0
913,Oneohtrix Point Never,R Plus Seven,68PRq4zj7YXMwiUq6FNGvR,46.0,258119.0,94.6952,-12.905700000000001,0.7,0.5,0.04997,0.0,0.35409999999999997,0.38631000000000004,0.17565000000000003,8,0,4,90776.68820548343,19.078690077326236,4.25107024563619,0.48304589153964794,0.5270462766947299,0.024434813506779854,0.0,0.13846094515542398,0.26829698490872217,0.23004489054675106,6.0
914,Oneohtrix Point Never,Replica,1DtXzewBvv5vZBnl3ZmJqo,33.0,246049.3,110.6615,-10.431699999999998,0.6,0.5,0.14149,0.0,0.27512000000000003,0.5738,0.15301,10,1,4,63792.635696624275,29.067460135385446,3.0778845928115413,0.5163977794943222,0.5270462766947299,0.16539808174354517,0.0,0.16838701982173226,0.2571609094192454,0.10210495090836684,8.0
915,Onyx,Wakedafucup,01feNPAeBVmM7Bejc5EWaZ,34.0,195654.2142857143,110.02507142857144,-3.5704285714285713,0.07142857142857142,0.0,0.22741428571428576,0.0,0.683142857142857,0.8765714285714284,0.5807857142857143,6,1,4,62820.85630178094,39.07159554629126,0.7522149564182706,0.2672612419124244,0.0,0.08971460610987796,0.0,0.1069081972411968,0.053711070747836716,0.14096326775845847,7.0
916,Open Mike Eagle,4nml Hsptl,3YlPBQjNFyyUQ2UhFWbpVL,17.0,189591.73333333334,105.1213333333333,-7.921000000000001,0.0,0.13333333333333333,0.26338666666666666,0.0,0.6238666666666667,0.7498666666666666,0.6312000000000001,5,0,4,59385.12968684845,23.336160308679336,1.413189351381174,0.0,0.35186577527449836,0.11708079546478435,0.0,0.10490667054010211,0.10665020706340267,0.1449587133339303,7.0
917,Open Mike Eagle,Brick Body Kids Still Daydream,1VDnqZVFSg0xVF104kaIix,43.0,196388.33333333334,121.55858333333333,-7.683750000000001,0.08333333333333333,0.3333333333333333,0.29005,0.08333333333333333,0.6021666666666666,0.6565833333333333,0.5208333333333334,11,1,4,43232.183656356865,34.51231589515503,1.3443507473193819,0.28867513459481287,0.49236596391733095,0.13140372555947222,0.28867513459481287,0.12256637039382032,0.16338212783829723,0.2127464702552327,8.0
918,Open Mike Eagle,Dark Comedy,3hSppPElM044DnIafFTg96,38.0,206060.46153846153,114.25192307692308,-10.428538461538464,0.0,0.15384615384615385,0.3747538461538461,0.0,0.5056923076923077,0.5895384615384616,0.5257461538461539,1,1,4,50364.48974991438,36.5362384568653,2.0490326016352456,0.0,0.37553380809940534,0.17408260785895405,0.0,0.09281647179190466,0.14178776121643658,0.21915912261560325,8.0
919,Open Mike Eagle,Hella Personal Film Festival,7LWTCCUFJ0USkRscNJJrI5,34.0,195664.35714285713,100.60714285714286,-7.096214285714284,0.0,0.35714285714285715,0.2606285714285714,0.0,0.5762857142857143,0.726,0.5475714285714286,9,0,4,42587.82437162986,12.596235810487459,1.8520004227683278,0.0,0.4972451580988469,0.1179891483183056,0.0,0.1285262191577618,0.11178000371609062,0.20356692881088154,7.0
920,Opeth,Heritage,6I6rZw3H59ka6nDYsXcpDC,36.0,341292.0,108.3276,-14.456799999999998,0.5,0.3,0.04872,0.0,0.49300000000000005,0.43066000000000004,0.24030999999999997,9,1,4,125793.80316480882,32.348237867858515,4.532205688183183,0.5270462766947299,0.48304589153964794,0.015985396112980402,0.0,0.11073993558483465,0.29285878356489686,0.20479074658999827,5.0
921,Opeth,Pale Communion,0DLImjuzdrOBQKtYLlf3C5,44.0,417813.375,131.249875,-12.995000000000001,0.375,0.125,0.04050000000000001,0.0,0.434125,0.6268750000000001,0.20582499999999998,4,1,4,123690.09963607493,28.836809955518905,2.4715628947807784,0.5175491695067657,0.3535533905932738,0.007013660140855741,0.0,0.1314549759966724,0.2434745146534115,0.13000929362384608,5.0
922,Oranssi Pazuzu,Valonielu,6hZeJdfSgJ7fcICxGYItAK,16.0,462986.6666666667,128.52533333333335,-8.630666666666666,0.5,0.0,0.04238333333333333,0.0,0.25233333333333335,0.6611666666666667,0.17816666666666667,6,1,4,277793.9618959827,38.130425026042744,4.298189696449735,0.5477225575051661,0.0,0.011536449482690359,0.0,0.07450279636810062,0.2330797431495639,0.18561724776180327,6.0
923,Oranssi Pazuzu,Värähtelijä,68ahiHoFwy2gf0I1LW7Z14,25.0,593095.2857142857,120.04485714285715,-7.151142857142858,1.0,0.0,0.06261428571428572,0.0,0.2785714285714286,0.7535714285714284,0.11717142857142858,11,1,4,252196.17211258004,17.134277724574716,2.8882396846852023,0.0,0.0,0.02513161545221666,0.0,0.18685186391261677,0.1388606701492028,0.07532588564111974,7.0
924,Otis Brown III,The Thought Of You,1tpbVb1DkbDbZbRLAok9eh,17.0,310923.54545454547,113.20672727272728,-12.758636363636363,0.5454545454545454,0.5454545454545454,0.06278181818181817,0.0,0.39545454545454545,0.4451818181818182,0.4661818181818182,8,1,4,137052.07796335206,32.248000059200294,2.5671677106386057,0.5222329678670935,0.5222329678670935,0.0367203708636451,0.0,0.10451350499946277,0.14940068151238012,0.16451371868742024,7.0
925,Ought,More Than Any Other Day,6Y1StvNpDomvTkBgtgHIlU,29.0,345140.875,131.74375,-6.19,0.25,0.125,0.1097625,0.0,0.36524999999999996,0.7551249999999999,0.36626249999999994,2,1,4,51973.30336525116,35.35109465975357,1.5095750584660759,0.46291004988627577,0.3535533905932738,0.10983188370674259,0.0,0.14476952125953269,0.1891200960085567,0.32066102679799247,7.0
926,Ought,Room Inside the World,3vF1GQeq3Mnu13x0Rkakhv,33.0,267832.6666666667,139.94366666666667,-5.4063333333333325,0.2222222222222222,0.0,0.07885555555555555,0.0,0.42500000000000004,0.8015555555555555,0.41109999999999997,2,1,4,34163.8757498326,36.05571225548041,1.2828220843125517,0.4409585518440985,0.0,0.06381741751103516,0.0,0.1580442975877333,0.13519810567377707,0.24930922566162692,6.0
927,Ought,Sun Coming Down,6Il9jwREmViqtjAXbkprVA,42.0,303363.375,145.904,-5.049875,0.625,0.0,0.0511125,0.0,0.3625,0.8245,0.40937500000000004,6,1,4,82958.18057127595,26.654523561409132,1.077801523936574,0.5175491695067657,0.0,0.026388982414203524,0.0,0.13120648938655,0.1288343343766937,0.13884002870724482,8.0
928,Owen Pallett,In Conflict,1VWQxLabA378NtSe57gaW4,30.0,229409.23076923078,137.15346153846156,-10.314461538461538,0.23076923076923078,0.7692307692307693,0.04137692307692308,0.0,0.45353846153846145,0.5073076923076922,0.3806153846153846,3,1,4,74306.16124426678,24.67168965168845,3.9566833883819204,0.4385290096535146,0.4385290096535146,0.012655575441029528,0.0,0.24328570837070537,0.20463804819541936,0.22985027679685255,7.0
929,Oxbow,Thin Black Duke,6i1gPMw4oohyWhhrGk9Ghz,27.0,292292.75,132.407375,-6.121250000000002,0.125,0.0,0.044487500000000006,0.0,0.342375,0.69325,0.1985,11,1,4,64938.48838653831,31.042674010085353,1.0359104691043526,0.3535533905932738,0.0,0.018887746405691557,0.0,0.08067914848335968,0.18069607474588767,0.12608039385362704,8.0
930,P.O.S,We Don't Even Live Here [Deluxe Edition],1CfmZ1vLgQWZePCKsGtG3t,31.0,209393.6923076923,118.50076923076925,-6.003923076923077,0.0,0.0,0.19443846153846156,0.0,0.630230769230769,0.8034615384615384,0.4883846153846154,1,1,4,33713.50519051334,32.96353788696901,1.0765702842467262,0.0,0.0,0.13875851048050794,0.0,0.14152099599597334,0.11822832104633768,0.2335917159138777,5.0
931,PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),2FXGUAESmG5l9YPrzWPvHI,69.0,246972.5,106.3001875,-8.360000000000001,0.0,0.0,0.08141250000000001,0.0,0.534375,0.477375,0.24559374999999997,1,0,4,72389.75462775561,27.42905335884744,2.329835244532683,0.0,0.0,0.07054175949984047,0.0,0.15770219825143,0.15857947534280722,0.22333278448315638,4.0
932,PARTYNEXTDOOR,PARTYNEXTDOOR TWO,6s2isojT7rGZUgJyymjjKU,63.0,227563.0,120.44458333333331,-7.261,0.0,0.08333333333333333,0.07526666666666665,0.0,0.55875,0.5600833333333334,0.189275,1,1,4,60860.761825662354,27.265116836047728,1.613505275085047,0.0,0.2886751345948129,0.056472460437622045,0.0,0.1137022627103548,0.10275164969552322,0.17558296730916392,2.0
933,PJ Harvey,Let England Shake,2f8Rfpdol5jrJe3OL4YH6k,34.0,198442.07692307694,123.14292307692305,-10.468461538461536,0.0,0.3076923076923077,0.036000000000000004,0.0,0.5186923076923077,0.492,0.45069230769230767,5,1,4,53604.09653882425,39.71826979586249,2.271705365849799,0.0,0.48038446141526137,0.011882971008969095,0.0,0.14067716269019678,0.14158507454295224,0.2158453862588468,8.0
934,PJ Harvey,The Hope Six Demolition Project,5nlzjzwM3elIoWvwbanrqL,27.0,227492.18181818182,102.92136363636364,-9.316090909090908,0.0,0.5454545454545454,0.03739090909090909,0.0,0.5311818181818182,0.6094545454545455,0.4575727272727273,9,1,4,72002.49142330866,19.76277441693209,2.815361520463951,0.0,0.5222329678670935,0.012139971544073284,0.0,0.1142495673355643,0.2252498007263774,0.26679514272530935,7.0
935,PRhyme,PRhyme 2,0cVMV7YfoT1p3oTOAM4dMd,35.0,187446.41176470587,97.08570588235295,-3.4034705882352942,0.0,0.17647058823529413,0.2810588235294117,0.0,0.515294117647059,0.890941176470588,0.7000588235294117,2,1,4,64545.05468959147,34.03025697589703,1.2391603062985364,0.0,0.39295262399668784,0.06977505874973816,0.0,0.11399384013285672,0.08139369646065604,0.12680667893896366,6.0
936,PUP,The Dream Is Over,7mQSfTIli4awcQj1w1Fbou,52.0,183665.2,136.75079999999997,-2.3947999999999996,0.0,0.0,0.08621,0.0,0.3478,0.9312000000000001,0.2353,6,1,4,39323.851797322415,34.03747061630102,1.1455344992137466,0.0,0.0,0.025956221690462668,0.0,0.10317170154649967,0.1100311067128039,0.06924682102611081,6.0
937,Pallbearer,Foundations of Burden,5hcHyM3KYY97gUZzfRlNZb,29.0,549410.8333333334,111.37833333333333,-8.033666666666667,0.8333333333333334,0.16666666666666666,0.0519,0.0,0.2783333333333333,0.7086666666666667,0.17201666666666668,5,1,4,181078.71757599417,11.372454346651244,4.122971727609428,0.408248290463863,0.408248290463863,0.015158100144807066,0.0,0.04590279584803813,0.23522046396235735,0.09093427113397162,6.0
938,Pallbearer,Heartless,5ypceLbDsUJywcccmyVtn2,32.0,514839.85714285716,121.67985714285712,-8.386857142857144,0.0,0.0,0.053457142857142856,0.0,0.2597142857142857,0.7411428571428572,0.19964285714285715,9,0,4,162447.45269617552,9.010051487617805,0.22140116573874724,0.0,0.0,0.013750255408883279,0.0,0.012724180205607049,0.12422349290885441,0.08132891771776418,8.0
939,Pallbearer,Sorrow and Extinction,4vcqtRCeKGALWvOg910jJi,29.0,586469.2,117.9174,-11.7834,0.6,0.0,0.050519999999999995,0.0,0.2102,0.5902000000000001,0.21559999999999996,9,1,4,107114.63970298364,12.252553990903282,1.675396758979795,0.5477225575051661,0.0,0.014815262400646165,0.0,0.03001999333777406,0.168450883049036,0.07536776499273411,7.0
940,Panda Bear,Mr Noah,15QmWLcNvbqWWPj4gfbrzh,15.0,241783.25,96.646,-4.15925,0.0,1.0,0.06275,0.0,0.43075,0.84625,0.38999999999999996,6,1,4,36014.61381508901,14.164615937845497,0.555426787854769,0.0,0.0,0.03021638628294257,0.0,0.10863202413039476,0.08994581702336134,0.3051742671545773,6.0
941,Panda Bear,Panda Bear Meets The Grim Reaper,4iRqf2zoGhh7yO5evg1NYj,43.0,236666.84615384616,101.62876923076922,-7.847076923076923,0.07692307692307693,0.5384615384615384,0.1628153846153846,0.23076923076923078,0.40276923076923077,0.7224615384615384,0.33343076923076925,0,1,4,116328.45031479197,31.11976726335916,4.940496018645942,0.2773500981126145,0.5188745216627708,0.25130002270245905,0.4385290096535146,0.18528048730063015,0.18522941423390588,0.2394261451353193,4.0
942,Panda Bear,Tomboy,1dxMK0PJZ9RyarNPXQQeeP,34.0,272104.2727272727,116.18963636363637,-8.834818181818182,0.36363636363636365,0.45454545454545453,0.06107272727272727,0.09090909090909091,0.3179727272727273,0.745,0.3685181818181818,11,1,3,66644.90360123706,30.53246378290729,3.3036871164861186,0.504524979109513,0.5222329678670935,0.0301711150244432,0.30151134457776363,0.17396185841102693,0.21677822768903707,0.2692978084507255,5.0
943,Panopticon,Autumn Eternal,32lW13bcC2gaiS7Zke8rVw,31.0,462631.5,131.6425,-8.97975,1.0,0.125,0.0902125,0.0,0.20713749999999997,0.848875,0.151125,10,1,4,114877.16831717009,25.687430839670544,2.9243176371347106,0.0,0.3535533905932738,0.02378747794834201,0.0,0.10036033561265983,0.1459593265262621,0.13597452229842807,8.0
944,Panopticon,Roads to the North,3Wj3kaoFezsJQrPAkgi4a6,21.0,533365.25,142.64075,-10.264124999999998,1.0,0.125,0.0746,0.125,0.22687500000000002,0.7138749999999999,0.2427625,7,0,4,187462.2829445585,17.6875562048577,2.5339860433430057,0.0,0.3535533905932738,0.03337210126523565,0.3535533905932738,0.1088989538189286,0.2108590846310127,0.20418432805048622,8.0
