spotify_id,album_name,artist_name,track_name,duration_ms,key,mode,tempo,time_signature,popularity,loudness,instrumentalness,acousticness,speechiness,liveness,danceability,energy,valence
5EAhUoAz1G3WTvIfGZvmrh,R.A.P. Music,Killer Mike,Don't Die,248133,0,1,90.772,4,47,-7.781,6.04e-06,0.0193,0.173,0.0963,0.352,0.807,0.0423
5EAhUoAz1G3WTvIfGZvmrh,R.A.P. Music,Killer Mike,Ghetto Gospel,280493,6,1,165.997,4,47,-10.192,2e-05,0.137,0.126,0.45,0.451,0.753,0.429
5EAhUoAz1G3WTvIfGZvmrh,R.A.P. Music,Killer Mike,Butane (Champion's Anthem) [feat. El-P],198027,4,0,83.046,4,47,-6.686,0,0.00859,0.3,0.692,0.703,0.782,0.185
5EAhUoAz1G3WTvIfGZvmrh,R.A.P. Music,Killer Mike,Anywhere But Here (feat. Emily Panic),211240,6,1,84.987,4,47,-9.612,0.469,0.00328,0.0823,0.159,0.547,0.677,0.324
5EAhUoAz1G3WTvIfGZvmrh,R.A.P. Music,Killer Mike,Willie Burke Sherwood,263520,6,1,120.026,4,47,-6.765,0,0.0099,0.0905,0.442,0.651,0.946,0.126
5EAhUoAz1G3WTvIfGZvmrh,R.A.P. Music,Killer Mike,R.A.P. Music,266200,8,1,74.995,4,47,-6.237,0,0.0145,0.125,0.146,0.674,0.835,0.319
2NXMAzfuhRxxiEeU3KeacE,Natural History,Dope Body,Shook,290480,7,1,114.601,4,17,-8.296,0.314,0.00279,0.0362,0.0821,0.28,0.589,0.25
2NXMAzfuhRxxiEeU3KeacE,Natural History,Dope Body,Road Dog,309240,9,1,163.092,4,17,-6.211,0.0036,0.0161,0.154,0.159,0.456,0.766,0.64
2NXMAzfuhRxxiEeU3KeacE,Natural History,Dope Body,Beat,153200,2,1,139.255,4,17,-5.349,0.000664,0.0017,0.0589,0.0657,0.396,0.755,0.316
2NXMAzfuhRxxiEeU3KeacE,Natural History,Dope Body,Twice the Life,256373,1,0,139.283,4,17,-6.583,0.0154,0.0225,0.0462,0.35,0.566,0.907,0.705
2NXMAzfuhRxxiEeU3KeacE,Natural History,Dope Body,Powder,260560,9,1,80.109,4,17,-5.605,0.0257,0.00307,0.0962,0.111,0.548,0.864,0.893
2NXMAzfuhRxxiEeU3KeacE,Natural History,Dope Body,Out of My Mind,259627,2,1,135.216,4,17,-5.852,0.149,0.000979,0.122,0.228,0.482,0.932,0.584
2NXMAzfuhRxxiEeU3KeacE,Natural History,Dope Body,High Way,147973,1,1,167.644,4,17,-4.115,0.00235,0.000147,0.169,0.431,0.322,0.97,0.444
2NXMAzfuhRxxiEeU3KeacE,Natural History,Dope Body,Weird Mirror,253480,6,0,171.144,4,17,-5.142,0.604,0.000221,0.194,0.355,0.248,0.963,0.477
2NXMAzfuhRxxiEeU3KeacE,Natural History,Dope Body,Lazy Slave,251227,7,1,142.661,4,17,-5.187,0.003,0.000299,0.113,0.0682,0.294,0.827,0.406
6fEaHPFPcdyUL14XpGP5KN,The Only Place,Best Coast,The Only Place,161542,7,1,105.445,4,7,-6.525,0.000182,0.00163,0.0302,0.16,0.548,0.807,0.712
6fEaHPFPcdyUL14XpGP5KN,The Only Place,Best Coast,Why I Cry,137876,7,1,96.204,4,7,-6.156,0.000172,0.0402,0.0276,0.108,0.555,0.8,0.574
6fEaHPFPcdyUL14XpGP5KN,The Only Place,Best Coast,Last Year,211538,7,1,94.642,3,7,-7.385,0,0.00606,0.0253,0.105,0.503,0.549,0.59
6fEaHPFPcdyUL14XpGP5KN,The Only Place,Best Coast,My Life,130785,7,1,77.448,4,7,-8.836,0.000337,0.456,0.0362,0.341,0.499,0.636,0.353
6fEaHPFPcdyUL14XpGP5KN,The Only Place,Best Coast,No One Like You,180311,7,1,162.695,3,7,-7.932,0.000374,0.133,0.0277,0.0913,0.455,0.334,0.481
6fEaHPFPcdyUL14XpGP5KN,The Only Place,Best Coast,How They Want Me To Be,231460,11,1,106.305,4,7,-8.384,0.00121,0.554,0.0251,0.139,0.526,0.52,0.314
6fEaHPFPcdyUL14XpGP5KN,The Only Place,Best Coast,Better Girl,173015,7,1,138.968,4,7,-7.49,0.000264,0.0645,0.0273,0.12,0.58,0.638,0.301
6fEaHPFPcdyUL14XpGP5KN,The Only Place,Best Coast,Do You Love Me Like You Used To?,194764,2,1,116.707,4,7,-6.094,3.31e-05,0.00354,0.0263,0.381,0.619,0.623,0.66
6fEaHPFPcdyUL14XpGP5KN,The Only Place,Best Coast,Dreaming My Life Away,201241,7,1,105.704,4,7,-9.395,0.409,0.297,0.0266,0.0874,0.528,0.511,0.595
6fEaHPFPcdyUL14XpGP5KN,The Only Place,Best Coast,Let's Go Home,153732,9,1,108.537,4,7,-6.334,0.0116,0.0213,0.0431,0.102,0.589,0.728,0.482
6fEaHPFPcdyUL14XpGP5KN,The Only Place,Best Coast,Up All Night,277181,11,0,109.281,4,7,-7.49,1.38e-05,0.0913,0.0257,0.129,0.412,0.398,0.167
24Hcz1suJdxaNrgEC8BG7v,Clear Moon,Mount Eerie,Through the Trees Pt. 2,350253,1,0,125.902,4,25,-16.016,0.178,0.786,0.0339,0.0927,0.37,0.285,0.104
24Hcz1suJdxaNrgEC8BG7v,Clear Moon,Mount Eerie,The Place Lives,162333,4,0,87.92,4,25,-10.204,0.89,0.643,0.0333,0.157,0.213,0.397,0.0719
24Hcz1suJdxaNrgEC8BG7v,Clear Moon,Mount Eerie,The Place I Live,358533,4,0,119.679,4,25,-15.136,0.786,0.0375,0.0394,0.129,0.183,0.235,0.0365
24Hcz1suJdxaNrgEC8BG7v,Clear Moon,Mount Eerie,(Something),91413,1,0,77.081,5,25,-11.683,0.948,0.995,0.0453,0.281,0.15,0.603,0.0384
24Hcz1suJdxaNrgEC8BG7v,Clear Moon,Mount Eerie,Lone Bell,255133,4,0,92.664,4,25,-8.269,0.924,0.102,0.0329,0.219,0.174,0.662,0.346
24Hcz1suJdxaNrgEC8BG7v,Clear Moon,Mount Eerie,House Shape,243000,2,0,123.061,4,25,-12.917,0.932,0.0201,0.0322,0.109,0.466,0.56,0.194
24Hcz1suJdxaNrgEC8BG7v,Clear Moon,Mount Eerie,Over Dark Water,186040,2,0,81.951,4,25,-9.785,0.786,0.000125,0.0355,0.183,0.118,0.458,0.131
24Hcz1suJdxaNrgEC8BG7v,Clear Moon,Mount Eerie,(Something) -1,30680,11,0,79.84,4,25,-18.817,3.85e-06,0.788,0.0559,0.0671,0.257,0.249,0.0354
24Hcz1suJdxaNrgEC8BG7v,Clear Moon,Mount Eerie,Clear Moon,440160,9,0,79.857,4,25,-12.966,0.848,0.236,0.0441,0.0779,0.0707,0.238,0.0379
24Hcz1suJdxaNrgEC8BG7v,Clear Moon,Mount Eerie,Yawning Sky,208493,11,0,119.205,4,25,-18.069,0.765,0.902,0.033,0.115,0.22,0.183,0.075
24Hcz1suJdxaNrgEC8BG7v,Clear Moon,Mount Eerie,(Synthesizer),179613,4,0,118.783,4,25,-14.933,0.952,0.923,0.0511,0.0825,0.243,0.257,0.0391
0ZHkshyLAi9f8DXdj3Z5ph,Valtari,Sigur Rós,Ég anda,375027,2,1,83.396,3,44,-11.085,0.948,0.751,0.0376,0.176,0.102,0.316,0.0297
0ZHkshyLAi9f8DXdj3Z5ph,Valtari,Sigur Rós,Ekki múkk,465320,3,1,59.898,4,44,-13.482,0.958,0.724,0.0421,0.0972,0.107,0.238,0.0365
0ZHkshyLAi9f8DXdj3Z5ph,Valtari,Sigur Rós,Varúð,396853,1,1,83.896,4,44,-9.211,0.83,0.693,0.034,0.0979,0.158,0.471,0.0503
0ZHkshyLAi9f8DXdj3Z5ph,Valtari,Sigur Rós,Rembihnútur,304987,5,0,141.311,4,44,-7.874,0.947,0.0405,0.0427,0.0858,0.227,0.462,0.359
0ZHkshyLAi9f8DXdj3Z5ph,Valtari,Sigur Rós,Dauðalogn,396707,2,1,133.148,5,44,-10.739,0.892,0.851,0.0328,0.454,0.175,0.345,0.0348
0ZHkshyLAi9f8DXdj3Z5ph,Valtari,Sigur Rós,Varðeldur,367773,11,0,98.055,3,44,-13.507,0.89,0.936,0.0343,0.141,0.326,0.234,0.0366
0ZHkshyLAi9f8DXdj3Z5ph,Valtari,Sigur Rós,Valtari,498653,9,0,112.739,4,44,-10.707,0.903,0.727,0.0329,0.107,0.191,0.442,0.0393
0ZHkshyLAi9f8DXdj3Z5ph,Valtari,Sigur Rós,Fjögur píanó,470000,4,1,60.243,4,44,-19.434,0.856,0.834,0.0371,0.123,0.176,0.14,0.0481
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,LFU300MA - Intro - Album Version,133587,8,0,133.016,4,41,-7.482,1.26e-05,0.0816,0.0391,0.207,0.71,0.646,0.653
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,Live From The Underground,220333,4,0,91.012,4,41,-9.578,0,0.195,0.353,0.359,0.756,0.747,0.216
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,Cool 2 Be Southern,202320,1,1,96.917,4,41,-7.187,0.0222,9.67e-05,0.161,0.387,0.583,0.774,0.0942
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,I Got This,202347,1,0,136.022,4,41,-5.173,1.75e-05,0.00246,0.033,0.293,0.696,0.875,0.625
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,Money On The Floor,247160,1,0,139.999,4,41,-5.411,0,0.107,0.317,0.104,0.757,0.853,0.439
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,What U Mean,236107,1,1,81.993,4,41,-7.95,1.29e-05,0.000138,0.0666,0.137,0.826,0.541,0.483
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,My Sub (Pt. 2: The Jackin'),251093,1,1,143.056,4,41,-8.838,0,0.0451,0.263,0.299,0.554,0.625,0.188
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,Don't Let Me Down,177120,1,1,80.01,4,41,-9.703,0,0.00357,0.0765,0.118,0.617,0.454,0.188
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,Porchlight,228027,10,0,87.002,4,41,-7.19,1.44e-06,0.14,0.148,0.463,0.763,0.723,0.691
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,Pull Up,241800,10,0,137.065,4,41,-8.095,0,0.032,0.0509,0.0695,0.906,0.737,0.972
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,Yeah Dats Me,205413,1,0,140.015,4,41,-6.686,0,8.12e-05,0.037,0.167,0.701,0.86,0.702
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,Hydroplaning,241667,1,1,143.339,4,41,-7.374,0.000269,0.0213,0.268,0.164,0.704,0.6,0.339
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,If I Fall,176920,4,1,96.969,4,41,-8.501,0,0.213,0.132,0.224,0.804,0.793,0.647
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,"Rich Dad, Poor Dad",186240,7,1,171.179,4,41,-14.622,2.97e-06,0.861,0.0736,0.157,0.433,0.346,0.477
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,Praying Man,261333,8,1,74.325,4,41,-11.359,0.000339,0.0224,0.264,0.329,0.336,0.49,0.141
5kE9pfTSekNenqqdlvtBQd,Live From The Underground,Big K.R.I.T.,Live From The Underground (Reprise),295427,2,1,78.002,4,41,-8.135,5.17e-05,0.0114,0.116,0.393,0.724,0.487,0.335
4xOhXPxrcjesTwl6dhLZUb,Sentenced to Life,Black Breath,Feast of the Damned,171813,1,1,102.052,4,33,-4.264,0.936,1.02e-06,0.0653,0.445,0.327,0.991,0.303
4xOhXPxrcjesTwl6dhLZUb,Sentenced to Life,Black Breath,Sentenced to Life,144240,1,1,173.794,4,33,-3.666,0.947,1.07e-06,0.0986,0.3,0.156,0.982,0.308
4xOhXPxrcjesTwl6dhLZUb,Sentenced to Life,Black Breath,Forced Into Possession,117107,1,1,109.548,4,33,-3.968,0.971,1.08e-06,0.061,0.121,0.274,0.986,0.392
4xOhXPxrcjesTwl6dhLZUb,Sentenced to Life,Black Breath,Home of the Grave,210293,5,0,142.012,4,33,-3.871,0.95,1.39e-06,0.066,0.223,0.23,0.919,0.402
4xOhXPxrcjesTwl6dhLZUb,Sentenced to Life,Black Breath,Endless Corpse,270573,1,1,120.69,4,33,-4.008,0.965,1.8e-06,0.0663,0.0486,0.196,0.945,0.119
4xOhXPxrcjesTwl6dhLZUb,Sentenced to Life,Black Breath,Mother Abyss,153080,1,1,119.667,4,33,-3.469,0.994,1.24e-06,0.0892,0.367,0.447,0.977,0.553
4xOhXPxrcjesTwl6dhLZUb,Sentenced to Life,Black Breath,Of Flesh,212493,6,0,93.788,4,33,-4.111,0.978,1.1e-06,0.069,0.444,0.162,0.959,0.195
4xOhXPxrcjesTwl6dhLZUb,Sentenced to Life,Black Breath,Doomed,120400,6,1,97.379,4,33,-3.969,0.97,1e-06,0.135,0.226,0.207,0.97,0.262
4xOhXPxrcjesTwl6dhLZUb,Sentenced to Life,Black Breath,The Flame,248973,5,0,139.767,4,33,-4.453,0.944,2.37e-06,0.0552,0.287,0.424,0.952,0.25
4xOhXPxrcjesTwl6dhLZUb,Sentenced to Life,Black Breath,Obey,312480,5,0,147.754,4,33,-4.144,0.982,9.06e-06,0.109,0.168,0.177,0.945,0.137
2sY9WYVH022ulyAYaqvXLW,Celebration Rock,Japandroids,The Nights of Wine and Roses,242236,9,1,161.146,4,42,-5.034,0.00502,0.000265,0.0958,0.13,0.213,0.926,0.183
2sY9WYVH022ulyAYaqvXLW,Celebration Rock,Japandroids,Fire's Highway,283695,9,1,107.896,4,42,-2.529,6.56e-06,0.000656,0.198,0.245,0.306,0.99,0.0778
2sY9WYVH022ulyAYaqvXLW,Celebration Rock,Japandroids,Evil's Sway,266530,9,1,125.174,4,42,-4.095,0.0612,5.2e-05,0.151,0.12,0.386,0.993,0.0913
2sY9WYVH022ulyAYaqvXLW,Celebration Rock,Japandroids,For the Love of Ivy,253122,4,1,128.311,4,42,-3.22,0.823,3.75e-06,0.0903,0.625,0.249,0.993,0.195
2sY9WYVH022ulyAYaqvXLW,Celebration Rock,Japandroids,Adrenaline Nightshift,266297,9,1,179.276,4,42,-2.82,0.155,2.22e-05,0.161,0.407,0.139,0.998,0.0769
2sY9WYVH022ulyAYaqvXLW,Celebration Rock,Japandroids,Younger Us,212912,9,1,185.23,4,42,-2.972,0.0217,4.47e-05,0.0798,0.38,0.0692,0.977,0.266
2sY9WYVH022ulyAYaqvXLW,Celebration Rock,Japandroids,The House That Heaven Built,289150,0,1,161.195,4,42,-3.494,0.00865,0.000522,0.14,0.0964,0.322,0.985,0.0815
2sY9WYVH022ulyAYaqvXLW,Celebration Rock,Japandroids,Continuous Thunder,299074,0,1,119.163,4,42,-5.529,0.0559,0.00437,0.144,0.186,0.287,0.963,0.0392
1VfoJdwAjt5vbcg8TuczNY,Americana,Neil Young,Oh Susannah,302747,7,1,117.119,4,27,-7.643,2.92e-05,0.0543,0.0307,0.69,0.547,0.71,0.623
1VfoJdwAjt5vbcg8TuczNY,Americana,Neil Young,Clementine,340893,6,0,125.345,4,27,-7.988,0.323,0.000271,0.033,0.236,0.388,0.723,0.26
1VfoJdwAjt5vbcg8TuczNY,Americana,Neil Young,Tom Dula,491880,7,1,117.569,4,27,-8.902,0.248,0.0077,0.0277,0.189,0.498,0.615,0.307
1VfoJdwAjt5vbcg8TuczNY,Americana,Neil Young,Gallows Pole,254840,5,0,90.16,4,27,-7.59,0.00629,0.0486,0.026,0.112,0.557,0.624,0.591
1VfoJdwAjt5vbcg8TuczNY,Americana,Neil Young,Get a Job,180373,7,1,145.96,4,27,-8.47,0.000329,0.467,0.0435,0.141,0.527,0.506,0.552
1VfoJdwAjt5vbcg8TuczNY,Americana,Neil Young,Travel On,404667,7,1,184.085,4,27,-7.974,0.000768,0.0012,0.035,0.128,0.365,0.696,0.591
1VfoJdwAjt5vbcg8TuczNY,Americana,Neil Young,High Flyin' Bird,328227,4,0,109.994,4,27,-7.503,0.0297,0.00233,0.0271,0.123,0.485,0.695,0.334
1VfoJdwAjt5vbcg8TuczNY,Americana,Neil Young,Jesus' Chariot,337933,11,1,135.791,4,27,-7.638,0.637,0.00021,0.0278,0.13,0.314,0.676,0.3
1VfoJdwAjt5vbcg8TuczNY,Americana,Neil Young,This Land Is Your Land,322413,7,1,167.05,4,27,-10.487,0.0312,0.0298,0.0294,0.24,0.469,0.575,0.921
1VfoJdwAjt5vbcg8TuczNY,Americana,Neil Young,Wayfarin' Stranger,186387,1,0,163.254,4,27,-18.637,0.583,0.576,0.0418,0.126,0.612,0.326,0.462
1VfoJdwAjt5vbcg8TuczNY,Americana,Neil Young,God Save the Queen,248600,9,1,113.0,3,27,-8.993,0.217,0.0015,0.0245,0.056,0.568,0.605,0.359
7D27Mb2eXSVyxzKipBKnlM,WIXIW,Liars,The Exact Color of Doubt,247467,5,1,120.026,4,23,-10.307,0.862,0.907,0.0302,0.0968,0.449,0.397,0.234
7D27Mb2eXSVyxzKipBKnlM,WIXIW,Liars,Octagon,278427,0,1,142.012,4,23,-11.36,0.873,0.331,0.031,0.11,0.543,0.647,0.504
7D27Mb2eXSVyxzKipBKnlM,WIXIW,Liars,No.1 Against the Rush,310093,2,1,148.508,3,23,-10.612,0.875,0.111,0.0455,0.205,0.584,0.501,0.593
7D27Mb2eXSVyxzKipBKnlM,WIXIW,Liars,A Ring On Every Finger,198160,1,1,109.974,4,23,-10.258,0.00266,0.0121,0.0601,0.445,0.67,0.693,0.423
7D27Mb2eXSVyxzKipBKnlM,WIXIW,Liars,Ill Valley Prodigies,123053,8,1,95.112,4,23,-14.364,0.85,0.802,0.0813,0.301,0.54,0.389,0.309
7D27Mb2eXSVyxzKipBKnlM,WIXIW,Liars,WIXIW,372907,5,0,120.487,4,23,-7.584,0.878,0.0285,0.0502,0.118,0.385,0.852,0.082
7D27Mb2eXSVyxzKipBKnlM,WIXIW,Liars,His and Mine Sensations,280000,7,0,119.975,4,23,-7.745,0.902,0.754,0.025,0.169,0.612,0.606,0.257
7D27Mb2eXSVyxzKipBKnlM,WIXIW,Liars,Flood to Flood,210227,6,1,120.017,4,23,-9.565,0.134,0.179,0.0302,0.496,0.714,0.644,0.359
7D27Mb2eXSVyxzKipBKnlM,WIXIW,Liars,Who Is the Hunter,227067,5,0,119.9,4,23,-14.686,0.699,0.922,0.0462,0.0978,0.581,0.389,0.0657
7D27Mb2eXSVyxzKipBKnlM,WIXIW,Liars,Brats,182427,8,1,129.976,4,23,-7.974,0.872,0.0131,0.0468,0.187,0.588,0.728,0.449
7D27Mb2eXSVyxzKipBKnlM,WIXIW,Liars,Annual Moon Words,157333,0,1,100.044,4,23,-9.161,0.488,0.55,0.0289,0.103,0.723,0.691,0.314
0ecFfASyAUeOxSiLx0js0q,On Acid,Recondite,Petrichor,246342,11,1,104.999,4,35,-7.827,0.9,0.0305,0.0633,0.0947,0.785,0.515,0.0396
0ecFfASyAUeOxSiLx0js0q,On Acid,Recondite,Tie In,581548,8,0,100.006,4,35,-13.141,0.938,0.202,0.138,0.107,0.773,0.409,0.304
0ecFfASyAUeOxSiLx0js0q,On Acid,Recondite,Felicity,339000,1,1,120.991,4,35,-14.588,0.919,0.0725,0.0622,0.128,0.804,0.445,0.108
0ecFfASyAUeOxSiLx0js0q,On Acid,Recondite,Petrichor - Tin Man Remix,475000,10,0,120.005,3,35,-11.127,0.936,0.058,0.0611,0.168,0.712,0.468,0.0898
0ecFfASyAUeOxSiLx0js0q,On Acid,Recondite,Harbinger,493623,11,1,119.999,4,35,-12.725,0.942,0.0447,0.055,0.0859,0.803,0.569,0.266
0ecFfASyAUeOxSiLx0js0q,On Acid,Recondite,Sultry,388000,8,0,117.992,4,35,-11.207,0.952,0.214,0.0466,0.112,0.808,0.437,0.102
0ecFfASyAUeOxSiLx0js0q,On Acid,Recondite,Jaded,407720,8,1,121.98,4,35,-11.064,0.949,0.0314,0.13,0.11,0.859,0.237,0.385
0ecFfASyAUeOxSiLx0js0q,On Acid,Recondite,Jaded - Scuba Remix,357395,6,0,124.998,4,35,-9.046,0.873,2.74e-05,0.0448,0.11,0.731,0.914,0.14
6Q0hHqrRXKkbafJcHQQ9dF,There's No Leaving Now,The Tallest Man On Earth,To Just Grow Away,197440,7,1,142.128,4,46,-4.857,0.00461,0.811,0.0346,0.1,0.351,0.405,0.175
6Q0hHqrRXKkbafJcHQQ9dF,There's No Leaving Now,The Tallest Man On Earth,Revelation Blues,223213,7,1,141.946,4,46,-4.308,0.00392,0.941,0.0306,0.117,0.551,0.595,0.523
6Q0hHqrRXKkbafJcHQQ9dF,There's No Leaving Now,The Tallest Man On Earth,Leading Me Now,205000,9,1,140.046,4,46,-5.107,7.75e-05,0.832,0.0275,0.126,0.654,0.586,0.673
6Q0hHqrRXKkbafJcHQQ9dF,There's No Leaving Now,The Tallest Man On Earth,1904,239733,0,1,104.622,4,46,-4.141,0,0.723,0.0266,0.0996,0.51,0.581,0.594
6Q0hHqrRXKkbafJcHQQ9dF,There's No Leaving Now,The Tallest Man On Earth,Bright Lanterns,221533,6,1,133.204,4,46,-6.237,0,0.882,0.0291,0.144,0.557,0.399,0.366
6Q0hHqrRXKkbafJcHQQ9dF,There's No Leaving Now,The Tallest Man On Earth,There's No Leaving Now,269973,9,1,126.494,3,46,-7.807,0,0.936,0.0386,0.103,0.493,0.181,0.227
6Q0hHqrRXKkbafJcHQQ9dF,There's No Leaving Now,The Tallest Man On Earth,Wind and Walls,249587,6,1,205.194,4,46,-4.751,0,0.599,0.0349,0.0953,0.291,0.598,0.416
6Q0hHqrRXKkbafJcHQQ9dF,There's No Leaving Now,The Tallest Man On Earth,Little Brother,236893,10,1,116.735,4,46,-4.78,5.19e-05,0.915,0.0313,0.114,0.611,0.439,0.33
6Q0hHqrRXKkbafJcHQQ9dF,There's No Leaving Now,The Tallest Man On Earth,Criminals,209947,10,1,126.701,4,46,-5.559,0.0299,0.874,0.0336,0.111,0.609,0.413,0.426
6Q0hHqrRXKkbafJcHQQ9dF,There's No Leaving Now,The Tallest Man On Earth,On Every Page,290320,7,1,128.255,3,46,-8.567,0,0.983,0.0443,0.0928,0.531,0.205,0.266
2ipWMlClqklNqdjvPJbMYB,Kin,iamamiwhoami,Sever,238445,4,0,140.664,4,33,-6.198,0.783,0.581,0.0303,0.111,0.291,0.562,0.0459
2ipWMlClqklNqdjvPJbMYB,Kin,iamamiwhoami,Drops,283121,2,0,145.098,4,33,-7.766,0.828,0.00594,0.0775,0.334,0.476,0.883,0.45
2ipWMlClqklNqdjvPJbMYB,Kin,iamamiwhoami,Good Worker,297701,9,0,140.008,4,33,-8.932,0.833,0.00361,0.031,0.404,0.51,0.54,0.0394
2ipWMlClqklNqdjvPJbMYB,Kin,iamamiwhoami,Play,314840,8,1,114.121,3,33,-7.257,0.949,0.205,0.0733,0.0797,0.273,0.655,0.278
2ipWMlClqklNqdjvPJbMYB,Kin,iamamiwhoami,In Due Order,203844,4,1,115.976,4,33,-6.275,0.89,5.26e-06,0.0303,0.156,0.592,0.885,0.379
2ipWMlClqklNqdjvPJbMYB,Kin,iamamiwhoami,Idle Talk,292052,4,1,79.955,4,33,-6.377,0.115,0.236,0.0475,0.119,0.423,0.672,0.441
2ipWMlClqklNqdjvPJbMYB,Kin,iamamiwhoami,Rascal,286216,2,1,118.716,4,33,-8.902,0.534,0.0463,0.0379,0.195,0.301,0.495,0.0698
2ipWMlClqklNqdjvPJbMYB,Kin,iamamiwhoami,Kill,386904,7,1,164.925,4,33,-8.237,0.796,0.00185,0.0371,0.311,0.432,0.687,0.238
2ipWMlClqklNqdjvPJbMYB,Kin,iamamiwhoami,Goods,308912,9,0,120.133,4,33,-4.755,0.472,4.05e-05,0.0395,0.658,0.62,0.705,0.641
5QSoS0jJJYoV88IZumysft,Instrumentals 2,Clams Casino,Caves,225959,10,0,141.969,4,34,-10.068,0.856,0.000894,0.0924,0.142,0.489,0.651,0.0784
5QSoS0jJJYoV88IZumysft,Instrumentals 2,Clams Casino,Human,206002,3,1,117.146,4,34,-13.258,0.638,0.257,0.0497,0.126,0.509,0.411,0.178
0sJuTDZDQGbDrAK8KymkDi,Phantom Antichrist,Kreator,Mars Mantra,78440,2,0,78.808,4,40,-8.313,0.714,0.00246,0.0434,0.0965,0.151,0.726,0.287
0sJuTDZDQGbDrAK8KymkDi,Phantom Antichrist,Kreator,Phantom Antichrist,270920,6,0,102.842,4,40,-4.945,0.3,5.98e-06,0.103,0.277,0.373,0.98,0.111
0sJuTDZDQGbDrAK8KymkDi,Phantom Antichrist,Kreator,Death to the World,293107,6,0,102.661,4,40,-4.862,0.0327,9.47e-06,0.0902,0.193,0.404,0.991,0.12
0sJuTDZDQGbDrAK8KymkDi,Phantom Antichrist,Kreator,From Flood into Fire,325560,2,0,100.953,4,40,-5.173,0.623,2.06e-05,0.215,0.335,0.249,0.982,0.0633
0sJuTDZDQGbDrAK8KymkDi,Phantom Antichrist,Kreator,Civilization Collapse,253373,0,0,141.085,4,40,-5.208,0.639,5.16e-06,0.233,0.209,0.256,0.982,0.102
0sJuTDZDQGbDrAK8KymkDi,Phantom Antichrist,Kreator,United in Hate,270533,10,1,111.713,4,40,-5.654,0.291,8.14e-05,0.152,0.135,0.311,0.972,0.109
0sJuTDZDQGbDrAK8KymkDi,Phantom Antichrist,Kreator,"The Few, the Proud, the Broken",277467,2,1,122.702,4,40,-5.065,0.192,8.27e-06,0.0931,0.325,0.274,0.965,0.333
0sJuTDZDQGbDrAK8KymkDi,Phantom Antichrist,Kreator,"Your Heaven, My Hell",353027,2,0,141.171,4,40,-5.788,0.453,0.000111,0.121,0.305,0.245,0.973,0.179
0sJuTDZDQGbDrAK8KymkDi,Phantom Antichrist,Kreator,Victory Will Come,254093,7,0,100.344,4,40,-4.934,0.198,6.52e-06,0.114,0.423,0.343,0.981,0.206
0sJuTDZDQGbDrAK8KymkDi,Phantom Antichrist,Kreator,Until Our Paths Cross Again,348720,7,0,157.146,3,40,-5.733,0.423,5.62e-05,0.107,0.232,0.229,0.977,0.119
5ra51AaWF3iVebyhlZ1aqq,1999,Joey Bada$$,Summer Knights,116051,5,0,92.513,4,62,-7.734,1.56e-05,0.513,0.11,0.239,0.485,0.596,0.458
5ra51AaWF3iVebyhlZ1aqq,1999,Joey Bada$$,Waves,211631,8,0,89.947,4,62,-3.239,0,0.223,0.223,0.206,0.733,0.912,0.888
5ra51AaWF3iVebyhlZ1aqq,1999,Joey Bada$$,FromdaTomb$,204866,10,0,92.457,4,62,-4.541,0,0.195,0.323,0.153,0.59,0.916,0.548
5ra51AaWF3iVebyhlZ1aqq,1999,Joey Bada$$,Survival Tactics,202785,1,1,199.946,4,62,-2.271,0,0.428,0.39,0.164,0.53,0.843,0.919
5ra51AaWF3iVebyhlZ1aqq,1999,Joey Bada$$,Killuminati,153740,11,0,87.15,4,62,-3.064,0,0.435,0.141,0.113,0.607,0.838,0.877
5ra51AaWF3iVebyhlZ1aqq,1999,Joey Bada$$,Hardknock,318375,7,0,81.97,4,62,-2.047,0,0.0892,0.272,0.881,0.639,0.894,0.535
5ra51AaWF3iVebyhlZ1aqq,1999,Joey Bada$$,World Domination,162761,1,1,79.394,4,62,-1.598,0.455,0.174,0.273,0.151,0.451,0.943,0.911
